id,x,y,type,z,is_conduit
117,558288.350473112,4868347.079644086,junction,0.0,True
118,558388.350473112,4868347.079644086,junction,0.0,True
119,558438.350473112,4868347.079644086,junction,0.0,True
120,558538.350473112,4868347.079644086,junction,0.0,True
121,558588.350473112,4868347.079644086,junction,0.0,True
122,558638.350473112,4868347.079644086,junction,0.0,True
123,558688.350473112,4868347.079644086,junction,0.0,True
124,558738.350473112,4868347.079644086,junction,0.0,True
125,558788.350473112,4868347.079644086,junction,0.0,True
126,558838.350473112,4868347.079644086,junction,0.0,True
127,558888.350473112,4868347.079644086,junction,0.0,True
128,558938.350473112,4868347.079644086,junction,0.0,True
129,558988.350473112,4868347.079644086,junction,0.0,True
130,559038.350473112,4868347.079644086,junction,0.0,True
131,559088.350473112,4868347.079644086,junction,0.0,True
132,559138.350473112,4868347.079644086,junction,0.0,True
133,559188.350473112,4868347.079644086,junction,0.0,True
134,559238.350473112,4868347.079644086,junction,0.0,True
135,559288.350473112,4868347.079644086,junction,0.0,True
136,559338.350473112,4868347.079644086,junction,0.0,True
137,559388.350473112,4868347.079644086,junction,0.0,True
138,559438.350473112,4868347.079644086,junction,0.0,True
139,559488.350473112,4868347.079644086,junction,0.0,True
140,559538.350473112,4868347.079644086,junction,0.0,True
141,559588.350473112,4868347.079644086,junction,0.0,True
142,559638.350473112,4868347.079644086,junction,0.0,True
143,559688.350473112,4868347.079644086,junction,0.0,True
144,559738.350473112,4868347.079644086,junction,0.0,True
145,559788.350473112,4868347.079644086,junction,0.0,True
146,558288.350473112,4868397.079644086,junction,0.0,True
147,558338.350473112,4868397.079644086,junction,0.0,True
148,558488.350473112,4868397.079644086,junction,0.0,True
149,558538.350473112,4868397.079644086,junction,0.0,True
150,558588.350473112,4868397.079644086,junction,0.0,True
151,558638.350473112,4868397.079644086,junction,0.0,True
152,558788.350473112,4868397.079644086,junction,0.0,True
153,558238.350473112,4868447.079644086,junction,0.0,True
154,558288.350473112,4868447.079644086,junction,0.0,True
155,558438.350473112,4868447.079644086,junction,0.0,True
156,558588.350473112,4868447.079644086,junction,0.0,True
157,558688.350473112,4868447.079644086,junction,0.0,True
158,558738.350473112,4868447.079644086,junction,0.0,True
159,558788.350473112,4868447.079644086,junction,0.0,True
160,558238.350473112,4868497.079644086,junction,0.0,True
161,558288.350473112,4868497.079644086,junction,0.0,True
162,558338.350473112,4868497.079644086,junction,0.0,True
163,558388.350473112,4868497.079644086,junction,0.0,True
164,558588.350473112,4868497.079644086,junction,0.0,True
165,558738.350473112,4868497.079644086,junction,0.0,True
166,558788.350473112,4868497.079644086,junction,0.0,True
167,558838.350473112,4868497.079644086,junction,0.0,True
168,558888.350473112,4868497.079644086,junction,0.0,True
169,559488.350473112,4868497.079644086,junction,0.0,True
170,559538.350473112,4868497.079644086,junction,0.0,True
171,558238.350473112,4868547.079644086,junction,0.0,True
172,558288.350473112,4868547.079644086,junction,0.0,True
173,558338.350473112,4868547.079644086,junction,0.0,True
174,558588.350473112,4868547.079644086,junction,0.0,True
175,558738.350473112,4868547.079644086,junction,0.0,True
176,558788.350473112,4868547.079644086,junction,0.0,True
177,558938.350473112,4868547.079644086,junction,0.0,True
178,558988.350473112,4868547.079644086,junction,0.0,True
179,559038.350473112,4868547.079644086,junction,0.0,True
180,559088.350473112,4868547.079644086,junction,0.0,True
181,559138.350473112,4868547.079644086,junction,0.0,True
182,559188.350473112,4868547.079644086,junction,0.0,True
183,559238.350473112,4868547.079644086,junction,0.0,True
184,559288.350473112,4868547.079644086,junction,0.0,True
185,559338.350473112,4868547.079644086,junction,0.0,True
186,559388.350473112,4868547.079644086,junction,0.0,True
187,559438.350473112,4868547.079644086,junction,0.0,True
188,558188.350473112,4868597.079644086,junction,0.0,True
189,558288.350473112,4868597.079644086,junction,0.0,True
190,558588.350473112,4868597.079644086,junction,0.0,True
191,558638.350473112,4868597.079644086,junction,0.0,True
192,558738.350473112,4868597.079644086,junction,0.0,True
193,558838.350473112,4868597.079644086,junction,0.0,True
194,558888.350473112,4868597.079644086,junction,0.0,True
195,559038.350473112,4868597.079644086,junction,0.0,True
196,558188.350473112,4868647.079644086,junction,0.0,True
197,558238.350473112,4868647.079644086,junction,0.0,True
198,558688.350473112,4868647.079644086,junction,0.0,True
199,558938.350473112,4868647.079644086,junction,0.0,True
200,558988.350473112,4868647.079644086,junction,0.0,True
201,558038.350473112,4868697.079644086,junction,0.0,True
202,558188.350473112,4868697.079644086,junction,0.0,True
203,558238.350473112,4868697.079644086,junction,0.0,True
204,558638.350473112,4868697.079644086,junction,0.0,True
205,558888.350473112,4868697.079644086,junction,0.0,True
206,558038.350473112,4868747.079644086,junction,0.0,True
207,558188.350473112,4868747.079644086,junction,0.0,True
208,558588.350473112,4868747.079644086,junction,0.0,True
209,558788.350473112,4868747.079644086,junction,0.0,True
210,558838.350473112,4868747.079644086,junction,0.0,True
211,558038.350473112,4868797.079644086,junction,0.0,True
212,558188.350473112,4868797.079644086,junction,0.0,True
213,558588.350473112,4868797.079644086,junction,0.0,True
214,558638.350473112,4868797.079644086,junction,0.0,True
215,558688.350473112,4868797.079644086,junction,0.0,True
216,558738.350473112,4868797.079644086,junction,0.0,True
217,558038.350473112,4868847.079644086,junction,0.0,True
218,558188.350473112,4868847.079644086,junction,0.0,True
