r_0
0.0
16436.928205012122
11362.290004232615
36127.19123428173
10.654449419996071
0.0
0.0
0.0
20752.48400864957
39.05056061415772
0.0
51638.59523010837
0.0
0.0
104410.26448633139
25973.61513673799
0.0
763.2218473434468
916.5646060147262
0.0
18786.8125733835
0.0
0.0
0.0
0.0
0.0
0.0
0.0
42933.65941773359
48.76913168457041
0.0
78594.07015488729
9182.1618724022
21101.05277647375
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6869.290839574317
0.0
5414.187154508855
0.0
13351.994600927339
23155.04891055165
0.0
0.0
58150.489846417746
66317.8255145525
177.80884431530095
0.0
0.0
0.0
0.0
130763.96114014291
0.0
0.0
0.0
0.0
19053.01985325779
0.0
0.0
31511.58378459753
0.0
31688.21032905217
0.0
819.9407671925588
28612.876006758193
8909.202716814983
0.0
0.0
0.0
0.0
0.0
0.0
139728.58552105445
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
125052.5135317972
63435.70163874457
215101.26183464503
0.0
49170.13895373128
0.0
0.0
50344.919969111084
0.0
0.0
388534.8503119215
0.0
2697.9029047899257
0.0
0.0
0.0
0.0
0.0
65052.165278311506
0.0
0.0
0.0
0.0
0.0
0.0
24791.705356928735
24010.38901285426
0.0
0.0
141092.37419239886
0.0
0.0
0.0
0.0
4914.205858049047
0.0
0.0
30095.070719429437
35396.08655062271
0.0
0.0
81457.96828866113
569141.3512282353
0.0
31647.597470115677
96373.27799050623
0.0
99911.6814830913
0.0
108828.99688860681
0.0
0.0
0.0
8856.887642770986
0.0
0.0
0.0
0.0
0.0
156727.52240242448
11178.14046930209
0.0
168746.19664109574
18025.281581657524
96300.972873425
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5957.7675355505135
0.0
0.0
0.0
0.0
0.0
0.0
0.0
59635.64551300062
0.0
0.0
0.0
0.0
4184.976362049964
0.0
20631.250916867943
0.0
0.0
0.0
0.0
0.0
12031.602035366348
0.0
0.0
0.0
0.0
0.0
0.0
0.0
41862.31273760664
0.0
0.0
0.0
0.0
0.0
0.0
187811.8954660889
3309.656765431222
0.0
0.0
0.0
0.0
28301.901365581845
36308.49671624761
0.0
130163.65479820564
314794.40801525634
0.0
2536.9699373053795
0.0
0.0
0.0
10376.051348869325
62191.675513268325
0.0
0.0
9186.116365135407
0.0
86092.0543409411
0.0
0.0
160.68829074115953
471.32474250360934
21527.872088610435
8757.448978204888
171335.47493903857
53206.99544682822
0.0
0.0
160334.01659318584
0.0
0.0
0.0
754.3207182649602
57327.47587896994
0.0
5005.470925763684
0.0
0.0
0.0
0.0
0.0
0.0
14485.705446842974
0.0
169857.30207234848
3786.4696560041866
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
13908.415708067432
2050.7192392802467
3485.3403576124247
37390.50653373244
0.0
0.0
0.0
0.0
0.0
0.0
1812.318351590919
0.0
0.0
0.0
0.0
0.0
0.0
10075.05406632022
74892.27296055056
0.0
0.0
5498.304542728567
0.0
58676.951312084944
24893.40724178606
2090.5751845854893
30502.04511752704
21155.156488706114
8035.3549369898665
0.0
104.40342956542041
60.320367134748736
0.0
0.0
0.0
0.0
11587.77729144583
0.0
0.0
15052.596944960726
1159.7296958243542
9.871803771919348
0.0
0.0
0.0
0.0
0.0
0.0
0.0
134.4952066755027
60.358986700330796
103.89753876459527
3574.196844384532
0.0
0.0
62366.85047637998
21141.728780355603
16459.4552680041
43.16789266344882
0.0
0.0
1072.9638745774043
0.0
0.0
0.0
2179.455198323636
0.0
0.0
0.0
0.0
10432.461854481335
16483.138629018795
11.180291112208652
3487.716120899353
0.0
32813.14253145335
5913.01667830725
0.0
1184.2715131535092
0.0
28257.730595035962
2383.8503392212565
9409.92702771702
0.0
0.0
0.0
0.0
2318.6445817353997
0.0
2264.5869987120127
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
86976.4376833709
0.0
0.0
0.0
0.0
0.0
0.0
0.0
46984.247724593966
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
814.9730311376594
0.0
0.0
0.0
0.0
0.0
3288.482308934506
0.0
0.0
0.0
0.0
29743.09279570737
1086.0023908971725
7970.724122972382
0.0
0.0
0.0
706.0573704353069
0.0
0.0
79938.2305093998
4714.570833786884
0.0
0.0
2908.143110419601
0.0
52922.498695739945
0.0
27081.873314962642
55186.549224301576
20684.162878320178
0.0
0.0
0.0
0.0
29312.755853156392
0.0
0.0
0.0
16025.320389436283
0.0
2284.5308607678753
0.0
0.0
92436.91187370237
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1587.892379696056
0.0
0.0
0.0
7159.775973114576
0.0
0.0
7803.249996468774
36048.46638071069
1147.4770346636026
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
27772.311725683725
25419.5972972561
0.0
0.0
6642.849043127397
4275.781933836975
0.0
29244.58881071787
258925.95052075977
851.0841298107762
0.0
0.0
0.0
0.0
62760.53592485253
299.4780883403708
111142.65447155315
11259.11232895544
8649.614198631425
5200.673572337361
0.0
0.0
0.0
1272.3554200415088
43225.61364000207
0.0
0.0
1430.4245714866818
9709.722007363773
0.0
0.0
211747.78950759725
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
21388.42963641367
361.4081580435167
47831.97228021695
42974.00175642915
0.0
0.0
2377.8959625447824
0.0
23263.654222543042
0.0
0.0
69628.56168503234
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
124654.65765093152
0.0
112424.71702096454
0.0
0.0
65231.87936775538
0.0
0.0
0.0
56970.40012573134
0.0
0.0
0.0
0.0
0.0
0.0
0.0
61858.03805241798
0.0
9993.715153950667
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
935.1320613870545
892.9053943685851
2043.9000670044857
0.0
9523.162244221414
0.0
99019.2501258927
0.0
0.0
0.0
0.0
0.0
0.0
2574.4172128614177
36246.45901814783
0.0
0.0
0.0
0.0
0.0
86424.5487503232
0.0
0.0
233613.1912199777
0.0
0.0
0.0
0.0
21637.851366424522
53680.0674727091
0.0
25414.71171153031
41097.63182686356
0.0
9929.027298840489
12681.145503147525
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
154690.80205598453
0.0
0.0
675.3126284711659
3281.406602524006
0.0
1038.6703703585547
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
59459.11818638388
0.0
0.0
0.0
0.0
6651.965810678917
0.0
0.0
43482.380496973215
10.166516462083589
35267.913347749
3506.6893607899856
0.0
15261.495137408532
0.0
0.0
0.0
49.61703701052147
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
140.13075190322058
0.0
117544.86924914313
104661.17163756231
6.703900836756247
2364.709424774641
0.0
14007.540333721892
97.95234318647218
34.7486301023804
0.0
0.0
0.0
0.0
0.0
53.97814337624522
0.0
57570.98549256557
28.337244840916895
30.965313931264653
47.582277364253386
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1109.864789565039
0.0
5.041729018752977
0.0
0.0
0.0
37.55595111561991
0.0
0.0
0.0
0.0
0.0
0.0
1109.5450345268887
61.2579569967595
0.0
35.24695684209993
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
"0            0.000000
1       199948.981430
2       169270.854699
3       145572.935041
4       125192.724135
            ...      
1456       107.700211
1457        92.622181
1458        79.655076
1459        68.503365
1460        58.912894
Name: r_0, Length: 1461, dtype: float64"
"[0.00000000e+00 1.96826575e+05 1.69270855e+05 ... 7.96550757e+01
 6.85033651e+01 5.89128940e+01]"
"0                                                     0.0
1                                             3122.406199
2                                                     0.0
3                                                     0.0
4                                                     0.0
                              ...                        
1458                                                  0.0
1459                                                  0.0
1460                                                  0.0
R_h     0           0.000000
1       39989.796286
2   ...
Q_l     [0.0, 39365.31504626149, 33854.17093978488, 29...
Name: r_0, Length: 1463, dtype: object"
