date,S_m,R_o_m,R_h_m,Q_l,Q_h,R_h
2017-11-23,0.0,0.0,0.0,702.3750623251906,909.907648537095,0.0
2017-11-24,0.0,0.0,117.58381360000001,604.0425535996638,834.5951360021226,117.58381360000001
2017-11-25,0.0,0.0,0.0,519.4765960957109,708.5477200395579,0.0
2017-11-26,0.0,0.0,0.0,446.74987264231135,603.8285810806592,0.0
2017-11-27,0.0,0.0,0.0,384.2048904723877,515.9791048373506,0.0
2017-11-28,0.0,0.0,0.0,330.4162058062534,441.7539452249117,0.0
2017-11-29,0.0,0.0,0.0,284.1579369933779,378.7155419322982,0.0
2017-11-30,0.0,0.0,0.0,244.37582581430502,324.9796554851009,0.0
2017-12-01,0.0,0.0,0.0,210.1632102003023,279.0530773711815,0.0
2017-12-02,0.0,0.0,0.0,180.74036077225998,239.72799073161286,0.0
2017-12-03,0.0,0.0,0.0,155.43671026414358,206.01147854462516,0.0
2017-12-04,0.0,6306.327778858262,705.5028816,1016.5614598673202,812.4326237137033,705.5028816
2017-12-05,0.0,0.0,0.0,874.2428554858953,837.1567164225801,0.0
2017-12-06,0.0,0.0,117.58381360000001,751.84885571787,850.067097580696,117.58381360000001
2017-12-07,0.0,0.0,0.0,646.5900159173682,768.6762649153649,0.0
2017-12-08,0.0,0.0,117.58381360000001,556.0674136889368,730.6662498647937,117.58381360000001
2017-12-09,0.0,0.0,0.0,478.2179757724856,629.6869402278704,0.0
2017-12-10,0.0,0.0,0.0,411.2674591643376,542.3191478024572,0.0
2017-12-11,0.0,17578.715089849695,1998.9248312,2814.710127460288,2250.845472145589,1998.9248312
2017-12-12,0.0,0.0,0.0,2420.6507096158475,2318.7675671336924,0.0
2017-12-13,0.0,0.0,0.0,2081.759610269629,2223.964384388067,0.0
2017-12-14,0.0,0.0,0.0,1790.313264831881,2050.503936565593,0.0
2017-12-15,0.0,2727.977066603507,352.7514408,1921.5861970799085,2140.037417091319,352.7514408
2017-12-16,0.0,0.0,0.0,1652.5641294887214,1945.0481020502798,0.0
2017-12-17,0.0,0.0,0.0,1421.2051513603003,1735.5109217742881,0.0
2017-12-18,0.0,0.0,0.0,1222.2364301698583,1530.2011251325162,0.0
2017-12-19,0.0,0.0,0.0,1051.1233299460782,1338.570007057941,0.0
2017-12-20,0.0,0.0,0.0,903.9660637536272,1164.7284297362155,0.0
2017-12-21,0.0,9891.941241381654,1293.4219496,2162.282588621551,2081.1188731303496,1293.4219496
2017-12-22,0.0,0.0,117.58381360000001,1859.563026214534,2039.5300598040235,117.58381360000001
2017-12-23,0.0,0.0,0.0,1599.2242025444993,1863.4077169002137,0.0
2017-12-24,0.0,0.0,0.0,1375.3328141882694,1668.1777558154358,0.0
2017-12-25,0.0,0.0,0.0,1182.7862202019114,1474.021141570026,0.0
2017-12-26,0.0,0.0,0.0,1017.1961493736438,1291.2911446914732,0.0
2017-12-27,0.0,0.0,0.0,874.7886884613338,1124.6901621994173,0.0
2017-12-28,0.0,5490.23151261107,587.919068,1520.950683842297,1518.3619980565693,587.919068
2017-12-29,0.0,6808.077811288669,705.5028816,2261.148481684789,2097.6777441478575,705.5028816
2017-12-30,0.0,0.0,0.0,1944.5876942489185,2036.4417241882818,0.0
2017-12-31,0.0,0.0,0.0,1672.3454170540701,1890.803201334597,0.0
2018-01-01,0.0,0.0,0.0,1438.2170586665004,1709.7687442673582,0.0
2018-01-02,0.0,300.8985754234488,117.58381360000001,1278.9924710124733,1584.4917604054042,117.58381360000001
2018-01-03,0.0,0.0,0.0,1099.933525070727,1390.6684662715334,0.0
2018-01-04,0.0,0.0,0.0,945.9428315608251,1212.77821238725,0.0
2018-01-05,0.0,0.0,0.0,813.5108351423097,1053.0712614892739,0.0
2018-01-06,0.0,0.0,0.0,699.6193182223863,911.6904841825188,0.0
2018-01-07,0.0,0.0,0.0,601.6726136712523,787.6833359780121,0.0
2018-01-08,0.0,0.0,0.0,517.4384477572769,679.585380689718,0.0
2018-01-09,0.0,0.0,0.0,444.9970650712582,585.7500544423341,0.0
2018-01-10,0.0,0.0,0.0,382.69747596128207,504.52902304991335,0.0
2018-01-11,0.0,37421.08935484762,3880.2658488,5568.072339005371,4082.052688952096,3880.2658488
2018-01-12,0.0,0.0,0.0,4788.54221154462,4364.648497989106,0.0
2018-01-13,0.0,0.0,0.0,4118.146301928373,4266.0476195648125,0.0
2018-01-14,0.0,13421.250281831484,1411.0057632,5420.580859114809,5292.263220664811,1411.0057632
2018-01-15,0.0,1396.9522253260282,235.16762720000003,4857.272850384379,5212.334123432638,235.16762720000003
2018-01-16,0.0,1112.0103430728518,117.58381360000001,4332.936099360765,4907.608439243889,117.58381360000001
2018-01-17,0.0,0.0,0.0,3726.325045450258,4435.0950817264375,0.0
2018-01-18,0.0,0.0,0.0,3204.639539087222,3942.9128646707513,0.0
2018-01-19,0.0,0.0,0.0,2755.990003615011,3468.1437202484553,0.0
2018-01-20,0.0,0.0,0.0,2370.1514031089096,3028.946793392637,0.0
2018-01-21,0.0,0.0,0.0,2038.3302066736621,2632.700158705047,0.0
2018-01-22,0.0,105235.87098563068,10700.127037600001,16485.985915727648,12454.065276554087,10700.127037600001
2018-01-23,0.0,0.0,0.0,14177.947887525776,13143.618320942764,0.0
2018-01-24,0.0,0.0,0.0,12193.035183272166,12763.385065874525,0.0
2018-01-25,0.0,0.0,0.0,10486.010257614063,11852.43514257034,0.0
2018-01-26,0.0,0.0,0.0,9017.968821548093,10718.648614161442,0.0
2018-01-27,0.0,0.0,0.0,7755.45318653136,9533.370443109408,0.0
2018-01-28,0.0,1184.4193586704878,235.16762720000003,6835.508450630838,8548.29269699798,235.16762720000003
2018-01-29,0.0,0.0,0.0,5878.537267542521,7480.390525215797,0.0
2018-01-30,0.0,0.0,0.0,5055.542050086568,6510.451135164106,0.0
2018-01-31,0.0,0.0,0.0,4347.766163074449,5645.377146328243,0.0
2018-02-01,0.0,0.0,0.0,3739.078900244026,4882.8578478945565,0.0
2018-02-02,0.0,0.0,0.0,3215.6078542098626,4215.957850420679,0.0
2018-02-03,0.0,7346.88810259216,823.0866952000001,3793.9870889833837,4376.404223925761,823.0866952000001
2018-02-04,0.0,664.4173937199936,117.58381360000001,3355.8473316465092,4015.2149924540604,117.58381360000001
2018-02-05,0.0,6766.596271631016,705.5028816,3833.3521832443403,4224.671021410172,705.5028816
2018-02-06,0.0,0.0,0.0,3296.6828775901326,3853.475763882157,0.0
2018-02-07,0.0,1063.0184743522682,117.58381360000001,2983.9698611368312,3552.7069282240263,117.58381360000001
2018-02-08,0.0,8685.144567210566,940.6705088000001,3782.1343199871544,4020.7460884492775,940.6705088000001
2018-02-09,0.0,2670.0971431117355,352.7514408,3626.449115224596,4004.127875479405,352.7514408
2018-02-10,0.0,0.0,0.0,3118.7462390931523,3649.975220924904,0.0
2018-02-11,0.0,0.0,0.0,2682.1217656201106,3262.8338388029865,0.0
2018-02-12,0.0,0.0,0.0,2306.6247184332947,2880.35019065511,0.0
2018-02-13,0.0,0.0,0.0,1983.6972578526336,2521.6890175341196,0.0
2018-02-14,0.0,0.0,0.0,1705.9796417532648,2195.4052672217776,0.0
2018-02-15,0.0,0.0,0.0,1467.1424919078077,1904.1001570961898,0.0
2018-02-16,0.0,0.0,0.0,1261.7425430407147,1647.1571114739997,0.0
2018-02-17,0.0,7822.929268092479,940.6705088000001,2180.3086845479615,2236.6859442235846,940.6705088000001
2018-02-18,0.0,0.0,0.0,1875.0654687112471,2092.0377540186496,0.0
2018-02-19,0.0,10200.450996673397,1058.2543223999999,3040.619442625948,2894.7721584215687,1058.2543223999999
2018-02-20,0.0,13621.968683634788,1411.0057632,4522.008336367186,4110.068934879816,1411.0057632
2018-02-21,0.0,0.0,0.0,3888.9271692757798,4021.6122286382015,0.0
2018-02-22,0.0,18868.03284096253,2116.5086447999997,5986.0019633119255,5653.971580427691,2116.5086447999997
2018-02-23,0.0,14782.090529696838,1528.5895768,7217.454362605813,6890.8005240189395,1528.5895768
2018-02-24,0.0,25230.4439085763,2586.8438992,9739.27289904168,9064.927033708036,2586.8438992
2018-02-25,0.0,0.0,0.0,8375.774693175845,8789.266097495158,0.0
2018-02-26,0.0,0.0,0.0,7203.1662361312265,8154.826152949586,0.0
2018-02-27,0.0,0.0,0.0,6194.722963072854,7370.784876998892,0.0
2018-02-28,0.0,0.0,0.0,5327.461748242655,6553.455625496397,0.0
2018-03-01,0.0,0.0,0.0,4581.617103488683,5764.720216693312,0.0
2018-03-02,0.0,0.0,0.0,3940.190709000268,5034.908413616094,0.0
2018-03-03,0.0,0.0,0.0,3388.56400974023,4376.370652065748,0.0
2018-03-04,0.0,0.0,235.16762720000003,2914.165048376598,3885.555461470088,235.16762720000003
2018-03-05,0.0,49610.95453284439,5526.4392392,9451.71557620209,8322.595203042889,5526.4392392
2018-03-06,0.0,1935.084428481137,352.7514408,8399.387215521157,8494.412584354197,352.7514408
2018-03-07,0.0,0.0,0.0,7223.473005348195,7986.036752751796,0.0
2018-03-08,0.0,0.0,0.0,6212.1867845994475,7276.496765490858,0.0
2018-03-09,0.0,0.0,0.0,5342.480634755524,6502.890313196724,0.0
2018-03-10,0.0,0.0,0.0,4594.53334588975,5739.547526273935,0.0
2018-03-11,0.0,1729.7990479277612,235.16762720000003,4193.470544175072,5215.18378431439,235.16762720000003
2018-03-12,0.0,0.0,0.0,3606.3846679905614,4571.664137784858,0.0
2018-03-13,0.0,0.0,0.0,3101.490814471883,3983.5948084596675,0.0
2018-03-14,0.0,0.0,0.0,2667.282100445819,3457.0697252541286,0.0
2018-03-15,0.0,0.0,0.0,2293.8626063834045,2991.7868777058393,0.0
2018-03-16,0.0,0.0,0.0,1972.7218414897275,2584.1608632193947,0.0
2018-03-17,0.0,0.0,0.0,1696.5407836811657,2229.112831404103,0.0
2018-03-18,0.0,0.0,0.0,1459.0250739658024,1921.0777284287826,0.0
2018-03-19,0.0,0.0,0.0,1254.76156361059,1654.5512625015058,0.0
2018-03-20,0.0,0.0,0.0,1079.0949447051073,1424.3687353829464,0.0
2018-03-21,0.0,0.0,0.0,928.0216524463924,1225.8299022083247,0.0
2018-03-22,0.0,0.0,0.0,798.0986211038975,1054.7373897665539,0.0
2018-03-23,0.0,0.0,0.0,686.3648141493519,907.388359519673,0.0
2018-03-24,0.0,0.0,0.0,590.2737401684425,780.5425117791809,0.0
2018-03-25,0.0,0.0,0.0,507.63541654486056,671.3796736854528,0.0
2018-03-26,0.0,34738.36181477351,3880.2658488,5299.937112296872,4074.908988650021,3880.2658488
2018-03-27,0.0,0.0,0.0,4557.945916575311,4268.123759820137,0.0
2018-03-28,0.0,0.0,0.0,3919.8334882547665,4128.807651193989,0.0
2018-03-29,0.0,0.0,0.0,3371.056799899099,3825.7073106760326,0.0
2018-03-30,0.0,0.0,0.0,2899.1088479132254,3455.0679255709097,0.0
2018-03-31,0.0,0.0,470.33525440000005,2493.2336092053733,3258.468300784695,470.33525440000005
2018-04-01,0.0,0.0,0.0,2144.180903916621,2812.7533420374657,0.0
2018-04-02,0.0,0.0,0.0,1843.9955773682939,2425.2502361697966,0.0
2018-04-03,0.0,68152.11906385535,7172.6126296,11127.132865476484,8775.048339732472,7172.6126296
2018-04-04,0.0,0.0,0.0,9569.334264309777,9092.762709563394,0.0
2018-04-05,0.0,0.0,117.58381360000001,8229.627467306407,8794.5421381006,117.58381360000001
2018-04-06,0.0,0.0,0.0,7077.479621883509,8107.717131613763,0.0
2018-04-07,0.0,0.0,0.0,6086.632474819818,7299.283268896185,0.0
2018-04-08,0.0,4829.722595953868,705.5028816,5910.665091778585,7026.037150689145,705.5028816
2018-04-09,0.0,0.0,0.0,5083.171978929583,6248.89108198532,0.0
2018-04-10,0.0,0.0,0.0,4371.527901879441,5497.9458099429685,0.0
2018-04-11,0.0,68.52827829706416,352.7514408,3769.107954577908,4947.511244116944,352.7514408
2018-04-12,0.0,0.0,0.0,3241.432840937001,4265.079882844967,0.0
2018-04-13,0.0,168589.9169544762,17402.404412800002,26390.220616832496,20076.09794155998,17402.404412800002
2018-04-14,0.0,40869.10952567689,4350.601103200001,28417.26506407071,25152.80523184427,4350.601103200001
2018-04-15,0.0,20767.897796775764,2351.676272,27346.35364664942,26970.89510656633,2351.676272
2018-04-16,0.0,0.0,0.0,23517.864136118496,25589.682718387197,0.0
2018-04-17,0.0,0.0,0.0,20225.363157061907,23443.95489385708,0.0
2018-04-18,0.0,47010.055794867745,4938.5201712,23975.220126354725,25631.869055336138,4938.5201712
2018-04-19,0.0,0.0,0.0,20618.689308665063,23626.59715666771,0.0
2018-04-20,0.0,0.0,0.0,17732.072805451953,21268.787416181407,0.0
2018-04-21,0.0,0.0,0.0,15249.582612688679,18861.105494784315,0.0
2018-04-22,0.0,0.0,0.0,13114.641046912264,16562.519715635495,0.0
2018-04-23,0.0,0.0,0.0,11278.591300344546,14448.948349519116,0.0
2018-04-24,0.0,0.0,0.0,9699.58851829631,12549.204417029992,0.0
2018-04-25,0.0,0.0,0.0,8341.646125734826,10866.181100511927,0.0
2018-04-26,0.0,0.0,0.0,7173.815668131951,9389.234927559935,0.0
2018-04-27,0.0,0.0,0.0,6169.481474593477,8101.333546373352,0.0
2018-04-28,0.0,0.0,0.0,5305.75406815039,6983.101755084168,0.0
2018-04-29,0.0,0.0,0.0,4562.948498609336,6015.040452494235,0.0
2018-04-30,0.0,0.0,0.0,3924.135708804028,5178.678555018152,0.0
2018-05-01,0.0,57907.747326133795,6937.4450024,11481.841335230196,10474.921668062969,6937.4450024
2018-05-02,0.0,0.0,470.33525440000005,9874.383548297967,10422.840521916969,470.33525440000005
2018-05-03,0.0,102469.98187221763,11875.965173600001,22837.76731364672,20139.197308048868,11875.965173600001
2018-05-04,0.0,0.0,1175.838136,19640.47988973618,20410.045595123796,1175.838136
2018-05-05,0.0,0.0,0.0,16890.812705173113,19002.35243914352,0.0
2018-05-06,0.0,0.0,0.0,14526.098926448878,17211.85103406566,0.0
2018-05-07,0.0,0.0,0.0,12492.445076746035,15324.088651137812,0.0
2018-05-08,0.0,13097.642170813546,1881.3410176000002,12577.172669915486,14977.85866568888,1881.3410176000002
2018-05-09,0.0,42648.974189200126,5056.1039848,16787.224882615337,17724.046746379463,5056.1039848
2018-05-10,0.0,0.0,117.58381360000001,14437.013399049189,16456.266932887353,117.58381360000001
2018-05-11,0.0,180905.52983238714,18930.9939896,37742.6056997165,32543.200035459013,18930.9939896
2018-05-12,0.0,5831.455968228936,1411.0057632,33275.04473730824,33400.340221478706,1411.0057632
2018-05-13,0.0,0.0,0.0,28616.53847408509,31486.819522521255,0.0
2018-05-14,0.0,19448.172928151067,2586.8438992,27332.96729765433,30860.016192254483,2586.8438992
2018-05-15,0.0,0.0,0.0,23506.35187598272,27918.55046574578,0.0
2018-05-16,0.0,0.0,0.0,20215.462613345142,24837.315324785523,0.0
2018-05-17,0.0,0.0,0.0,17385.29784747682,21856.50833386204,0.0
2018-05-18,0.0,0.0,0.0,14951.356148830067,19094.44745984925,0.0
2018-05-19,0.0,0.0,0.0,12858.166287993858,16599.934991107093,0.0
2018-05-20,0.0,0.0,0.0,11058.02300767472,14383.170197734144,0.0
2018-05-21,0.0,14408.602115609954,1763.757204,11527.104082785652,13946.246633354747,1763.757204
2018-05-22,0.0,0.0,0.0,9913.30951119566,12333.071784491112,0.0
2018-05-23,0.0,0.0,235.16762720000003,8525.446179628269,10904.088593425975,235.16762720000003
2018-05-24,0.0,0.0,0.0,7331.88371448031,9475.20664184771,0.0
2018-05-25,0.0,17099.595351479384,3762.6820352000004,8699.36334366018,10669.942136652697,3762.6820352000004
2018-05-26,0.0,0.0,0.0,7481.452475547754,9394.546272210719,0.0
2018-05-27,0.0,0.0,0.0,6434.049128971068,8210.347414914859,0.0
2018-05-28,0.0,0.0,352.7514408,5533.282250915118,7280.621925634964,352.7514408
2018-05-29,0.0,20038.230234088114,2704.4277128000003,7563.974968559339,8475.734227924715,2704.4277128000003
2018-05-30,0.0,6621.578609082032,1763.757204,7432.039478232516,8763.759209647835,1763.757204
2018-05-31,0.0,0.0,0.0,6391.553951279963,7814.877106300686,0.0
2018-06-01,0.0,0.0,0.0,5496.7363981007675,6887.6208230207185,0.0
2018-06-02,0.0,0.0,0.0,4727.193302366661,6023.449814759095,0.0
2018-06-03,0.0,0.0,0.0,4065.386240035328,5240.224384869588,0.0
2018-06-04,0.0,0.0,0.0,3496.2321664303818,4542.627497493905,0.0
2018-06-05,0.0,0.0,0.0,3006.759663130128,3928.2803637483944,0.0
2018-06-06,0.0,0.0,352.7514408,2585.81331029191,3532.394118685801,352.7514408
2018-06-07,0.0,889.2974745675094,1293.4219496,2348.3010932904945,3576.1256883676783,1293.4219496
2018-06-08,0.0,76496.76651553315,8818.78602,12729.086252404464,10764.824321982393,8818.78602
2018-06-09,0.0,81658.60479803197,8818.78602,22379.218848792316,18938.09654070636,8818.78602
2018-06-10,0.0,0.0,470.33525440000005,19246.128209961393,19249.443310168375,470.33525440000005
2018-06-11,0.0,0.0,117.58381360000001,16551.6702605668,18217.367615767744,117.58381360000001
2018-06-12,0.0,0.0,0.0,14234.436424087446,16624.195139095624,0.0
2018-06-13,0.0,0.0,0.0,12241.615324715203,14871.163213343456,0.0
2018-06-14,0.0,0.0,0.0,10527.789179255074,13133.813599708104,0.0
2018-06-15,0.0,0.0,0.0,9053.898694159365,11501.847637488609,0.0
2018-06-16,0.0,0.0,352.7514408,7786.352876977053,10156.750309603985,352.7514408
2018-06-17,0.0,60215.9347211211,8818.78602,15126.49433515722,15672.16232782528,8818.78602
2018-06-18,0.0,71146.30354054054,8466.034579199999,22969.267623910888,21977.41827793952,8466.034579199999
2018-06-19,0.0,0.0,587.919068,19753.57015656336,21323.046656589057,587.919068
2018-06-20,0.0,119904.28781854284,14227.6414456,33774.670629240485,31994.75282388963,14227.6414456
2018-06-21,0.0,38607.87590395853,5761.6068663999995,34451.31936770101,35282.02218797418,5761.6068663999995
2018-06-22,0.0,0.0,0.0,29628.134656222875,33020.46717527366,0.0
2018-06-23,0.0,0.0,117.58381360000001,25480.195804351668,30051.392152344866,117.58381360000001
2018-06-24,0.0,0.0,0.0,21912.968391742434,26796.0226481039,0.0
2018-06-25,0.0,0.0,117.58381360000001,18845.15281689849,23662.708241061733,117.58381360000001
2018-06-26,0.0,41007.66026969565,5291.2716120000005,21947.90386029009,25093.295133553078,5291.2716120000005
2018-06-27,0.0,0.0,0.0,18875.197319849478,22606.05600807164,0.0
2018-06-28,0.0,0.0,0.0,16232.669695070552,20056.7014828712,0.0
2018-06-29,0.0,0.0,0.0,13960.095937760674,17618.059264826992,0.0
2018-06-30,0.0,89755.04493091872,11405.6299192,24571.3887968028,24961.643045297315,11405.6299192
2018-07-01,0.0,11501.321626726716,2822.0115264,22741.57939299215,25202.42219493525,2822.0115264
2018-07-02,0.0,0.0,0.0,19557.75827797325,22944.556628150447,0.0
2018-07-03,0.0,0.0,0.0,16819.672119056995,20494.60282451307,0.0
2018-07-04,0.0,78113.14746664032,9171.5374608,25400.758667718663,26125.680146115308,9171.5374608
2018-07-05,0.0,0.0,117.58381360000001,21844.652454238047,24460.3025948044,117.58381360000001
2018-07-06,0.0,0.0,0.0,18786.40111064472,22190.74200114053,0.0
2018-07-07,0.0,0.0,0.0,16156.304955154463,19776.967182746102,0.0
2018-07-08,0.0,0.0,0.0,13894.422261432837,17423.949214220796,0.0
2018-07-09,0.0,0.0,0.0,11949.20314483224,15234.050786465372,0.0
2018-07-10,0.0,0.0,0.0,10276.314704555727,13250.956353701515,0.0
2018-07-11,0.0,0.0,0.0,8837.630645917925,11485.62607058808,0.0
2018-07-12,0.0,0.0,470.33525440000005,7600.362355489416,10119.654686308615,470.33525440000005
2018-07-13,0.0,88621.90653961722,9877.0403424,18943.37854126731,17599.960365252093,9877.0403424
2018-07-14,0.0,0.0,0.0,16291.305545489888,17076.49843734721,0.0
2018-07-15,0.0,0.0,0.0,14010.522769121304,15850.10817005685,0.0
2018-07-16,0.0,0.0,0.0,12049.04958144432,14329.684734611837,0.0
2018-07-17,0.0,0.0,0.0,10362.182640042114,12742.683896783947,0.0
2018-07-18,0.0,0.0,0.0,8911.477070436218,11210.201166244857,0.0
2018-07-19,0.0,38389.789873679634,4820.9363576,13038.440862890298,13869.871587943033,4820.9363576
2018-07-20,0.0,10609.548616066548,3174.7629672000003,12698.395948334972,14671.18651897981,3174.7629672000003
2018-07-21,0.0,0.0,0.0,10920.620515568075,13170.960117615114,0.0
2018-07-22,0.0,0.0,0.0,9391.733643388543,11659.269527924487,0.0
2018-07-23,0.0,0.0,0.0,8076.890933314147,10226.31809008035,0.0
2018-07-24,0.0,0.0,0.0,6946.126202650166,8914.241335108278,0.0
2018-07-25,0.0,0.0,1058.2543223999999,5973.668534279143,8161.3139437366235,1058.2543223999999
2018-07-26,0.0,0.0,117.58381360000001,5137.354939480062,6998.763867473998,117.58381360000001
2018-07-27,0.0,0.0,0.0,4418.125247952854,5966.508419665541,0.0
2018-07-28,0.0,0.0,0.0,3799.5877132394544,5099.740137095106,0.0
2018-07-29,0.0,2678.048277358691,2234.0924584,3642.5721922161474,5410.509942503522,2234.0924584
2018-07-30,0.0,0.0,0.0,3132.612085305887,4499.350799624469,0.0
2018-07-31,0.0,0.0,0.0,2694.046393363063,3777.229037119906,0.0
2018-08-01,0.0,0.0,587.919068,2316.879898292234,3428.2570087888375,587.919068
2018-08-02,0.0,0.0,0.0,1992.5167125313212,2853.960890285831,0.0
2018-08-03,0.0,0.0,0.0,1713.5643727769361,2397.802283282273,0.0
2018-08-04,0.0,0.0,117.58381360000001,1473.665360588165,2075.1810396446303,117.58381360000001
2018-08-05,0.0,0.0,1646.1733904000002,1267.3522101058218,2410.518863989107,1646.1733904000002
2018-08-06,0.0,0.0,0.0,1089.9229006910066,1882.2804786698669,0.0
2018-08-07,0.0,15670.778083647228,2469.2600856,3131.2426263048783,3369.5693719638716,2469.2600856
2018-08-08,0.0,0.0,0.0,2692.868658622195,3098.8890866272013,0.0
2018-08-09,0.0,0.0,117.58381360000001,2315.8670464150878,2832.713795982356,117.58381360000001
2018-08-10,0.0,0.0,0.0,1991.6456599169755,2496.286541556204,0.0
2018-08-11,0.0,0.0,0.0,1712.815267528599,2182.8980319451616,0.0
2018-08-12,0.0,0.0,0.0,1473.0211300745952,1898.9472711969354,0.0
2018-08-13,0.0,0.0,0.0,1266.7981718641518,1646.087631463822,0.0
2018-08-14,0.0,0.0,0.0,1089.4464278031705,1423.4311499995613,0.0
2018-08-15,0.0,24797.157374077186,4820.9363576,4408.525960281533,4545.84361715235,4820.9363576
2018-08-16,0.0,80015.68814104755,9406.705088,14993.528665588776,12487.599671726923,9406.705088
2018-08-17,0.0,0.0,0.0,12894.434652406348,12650.333663998692,0.0
2018-08-18,0.0,0.0,0.0,11089.213801069458,12025.885718826998,0.0
2018-08-19,0.0,0.0,0.0,9536.723868919733,11030.220978864092,0.0
2018-08-20,0.0,0.0,117.58381360000001,8201.582527270972,9945.799123666844,117.58381360000001
2018-08-21,0.0,0.0,0.0,7053.3609734530355,8788.82386358132,0.0
2018-08-22,0.0,0.0,0.0,6065.890437169611,7699.650493016636,0.0
2018-08-23,0.0,0.0,0.0,5216.665775965865,6706.456606196327,0.0
2018-08-24,0.0,18689.510931594035,2351.676272,7102.864097753809,7805.69011161932,2351.676272
2018-08-25,0.0,0.0,470.33525440000005,6108.463124068276,7314.933418358902,470.33525440000005
2018-08-26,0.0,0.0,823.0866952000001,5253.278286698716,6819.506043774827,823.0866952000001
2018-08-27,0.0,88685.9038022972,10229.7917832,16933.845858882505,14957.1586830979,10229.7917832
2018-08-28,0.0,34178.790940154504,4233.0172895999995,19348.138170260583,18406.75739380297,4233.0172895999995
2018-08-29,0.0,0.0,0.0,16639.3988264241,17699.813966851423,0.0
2018-08-30,0.0,0.0,0.0,14309.882990724727,16343.841576400744,0.0
2018-08-31,0.0,0.0,470.33525440000005,12306.499372023265,14917.038796409754,470.33525440000005
2018-09-01,0.0,0.0,1058.2543223999999,10583.589459940009,13606.960790781855,1058.2543223999999
2018-09-02,0.0,0.0,0.0,9101.886935548408,11804.931248688476,0.0
2018-09-03,0.0,17341.147792984382,2234.0924584,10255.383455589445,12078.749114808863,2234.0924584
2018-09-04,0.0,382781.3999111672,39037.8261152,62409.025759370335,47825.99021871345,39037.8261152
2018-09-05,0.0,9107.527698087872,2469.2600856,54946.81603079079,51662.02457778439,2469.2600856
2018-09-06,0.0,0.0,0.0,47254.26178648008,49898.91946126267,0.0
2018-09-07,0.0,0.0,0.0,40638.66513637287,46194.81773130674,0.0
2018-09-08,0.0,0.0,0.0,34949.25201728066,41696.59144569631,0.0
2018-09-09,0.0,0.0,0.0,30056.356734861372,37040.49756136233,0.0
2018-09-10,0.0,0.0,0.0,25848.46679198078,32563.685253609714,0.0
2018-09-11,0.0,0.0,0.0,22229.68144110347,28430.083728607216,0.0
2018-09-12,0.0,0.0,0.0,19117.526039348984,24705.06065290392,0.0
2018-09-13,0.0,0.0,0.0,16441.072393840128,21399.465349278405,0.0
2018-09-14,0.0,0.0,0.0,14139.322258702508,18495.408113048044,0.0
2018-09-15,0.0,0.0,0.0,12159.817142484157,15961.171724822489,0.0
2018-09-16,0.0,0.0,0.0,10457.442742536374,13759.680131908044,0.0
2018-09-17,0.0,59642.68894912412,7055.028816,17343.37721145866,18015.17049012829,7055.028816
2018-09-18,0.0,111079.61824688835,11875.965173600001,30466.45095641882,27746.068746084507,11875.965173600001
2018-09-19,0.0,33067.70926941049,3762.6820352000004,30830.627120237652,30484.964909825765,3762.6820352000004
2018-09-20,0.0,204195.7102705863,21165.086448000002,55101.73876128647,48797.70902961005,21165.086448000002
2018-09-21,0.0,0.0,0.0,47387.49533470636,48233.623551648576,0.0
2018-09-22,0.0,0.0,0.0,40753.24598784746,45241.47252612813,0.0
2018-09-23,0.0,0.0,0.0,35047.79154954882,41164.000135496404,0.0
2018-09-24,0.0,0.0,0.0,30141.100732611983,36754.84037434263,0.0
2018-09-25,0.0,0.0,352.7514408,25921.346630046304,32562.5434529441,352.7514408
2018-09-26,0.0,0.0,0.0,22292.35810183982,28454.469312502388,0.0
2018-09-27,0.0,0.0,117.58381360000001,19171.427967582247,24788.28629997433,117.58381360000001
2018-09-28,0.0,0.0,0.0,16487.428052120733,21467.943000832893,0.0
2018-09-29,0.0,0.0,0.0,14179.18812482383,18552.441050429265,0.0
2018-09-30,0.0,0.0,0.0,12194.101787348493,16009.105345196956,0.0
2018-10-01,0.0,81480.932893228,8583.618392800001,21894.258142171628,21796.613821106825,8583.618392800001
2018-10-02,0.0,0.0,0.0,18829.062002267598,20609.593093571133,0.0
2018-10-03,0.0,0.0,470.33525440000005,16192.993321950133,19031.08728668273,470.33525440000005
2018-10-04,0.0,0.0,352.7514408,13925.974256877114,17130.142651080485,352.7514408
2018-10-05,0.0,16589.56118653494,1998.9248312,14298.876427029209,16797.206093939974,1998.9248312
2018-10-06,0.0,0.0,0.0,12297.03372724512,14997.137147262032,0.0
2018-10-07,0.0,4747.69116952887,705.5028816,11240.125769164844,13776.533748663156,705.5028816
2018-10-08,0.0,125463.09918349494,13051.8033096,27231.342047171056,24379.178391906316,13051.8033096
2018-10-09,0.0,88478.35752932113,9406.705088,35805.92421467207,32712.558756212624,9406.705088
2018-10-10,0.0,0.0,0.0,30793.09482461798,31944.77318357477,0.0
2018-10-11,0.0,0.0,0.0,26482.06154917146,29759.688529813444,0.0
2018-10-12,0.0,0.0,0.0,22774.572932287458,26965.642290803047,0.0
2018-10-13,0.0,0.0,0.0,19586.13272176721,24013.838463188713,0.0
2018-10-14,0.0,37213.79060080636,4350.601103200001,22054.004824832693,24970.145449126303,4350.601103200001
