from_id,to_id,x_0,y_0,z_0,x_1,y_1,z_1
390,391,558705.0171397786,4867763.746310753,0.0,558721.6838064453,4867780.412977419,0.0
391,16,558721.6838064453,4867780.412977419,0.0,558738.350473112,4867797.079644086,0.0
176,392,558238.350473112,4868697.079644086,0.0,558263.350473112,4868697.079644086,0.0
392,177,558263.350473112,4868697.079644086,0.0,558288.350473112,4868697.079644086,0.0
62,393,559888.350473112,4868047.079644086,0.0,559871.6838064453,4868063.746310753,0.0
393,394,559871.6838064453,4868063.746310753,0.0,559855.0171397786,4868080.412977419,0.0
394,76,559855.0171397786,4868080.412977419,0.0,559838.350473112,4868097.079644086,0.0
149,395,559538.350473112,4868497.079644086,0.0,559563.350473112,4868497.079644086,0.0
36,396,558588.350473112,4868047.079644086,0.0,558613.350473112,4868047.079644086,0.0
396,37,558613.350473112,4868047.079644086,0.0,558638.350473112,4868047.079644086,0.0
206,397,558238.350473112,4868897.079644086,0.0,558238.350473112,4868922.079644086,0.0
397,210,558238.350473112,4868922.079644086,0.0,558238.350473112,4868947.079644086,0.0
151,398,558388.350473112,4868547.079644086,0.0,558371.6838064453,4868563.746310753,0.0
398,399,558371.6838064453,4868563.746310753,0.0,558355.0171397786,4868580.412977419,0.0
399,157,558355.0171397786,4868580.412977419,0.0,558338.350473112,4868597.079644086,0.0
1,400,558488.350473112,4867297.079644086,0.0,558488.350473112,4867322.079644086,0.0
400,2,558488.350473112,4867322.079644086,0.0,558488.350473112,4867347.079644086,0.0
160,401,559288.350473112,4868597.079644086,0.0,559271.6838064453,4868613.746310753,0.0
401,402,559271.6838064453,4868613.746310753,0.0,559255.0171397786,4868630.412977419,0.0
402,171,559255.0171397786,4868630.412977419,0.0,559238.350473112,4868647.079644086,0.0
158,403,558838.350473112,4868597.079644086,0.0,558863.350473112,4868597.079644086,0.0
403,159,558863.350473112,4868597.079644086,0.0,558888.350473112,4868597.079644086,0.0
179,404,558388.350473112,4868697.079644086,0.0,558413.350473112,4868697.079644086,0.0
404,180,558413.350473112,4868697.079644086,0.0,558438.350473112,4868697.079644086,0.0
234,405,557938.350473112,4869197.079644086,0.0,557938.350473112,4869222.079644086,0.0
405,240,557938.350473112,4869222.079644086,0.0,557938.350473112,4869247.079644086,0.0
28,406,558438.350473112,4867947.079644086,0.0,558438.350473112,4867972.079644086,0.0
406,32,558438.350473112,4867972.079644086,0.0,558438.350473112,4867997.079644086,0.0
74,407,558488.350473112,4868097.079644086,0.0,558513.350473112,4868097.079644086,0.0
407,75,558513.350473112,4868097.079644086,0.0,558538.350473112,4868097.079644086,0.0
19,408,558438.350473112,4867847.079644086,0.0,558438.350473112,4867872.079644086,0.0
408,25,558438.350473112,4867872.079644086,0.0,558438.350473112,4867897.079644086,0.0
219,409,558738.350473112,4868997.079644086,0.0,558763.350473112,4868997.079644086,0.0
