Kh_0,Kh_1,Kv_0,Kv_1,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error,Kv_1_ss,Kv_0_ss,Kh_1_ss,Kh_0_ss,results_weighted_RMSE
9.1,1.1,9.1,0.1,200.0,3.0,True,382.7988194901116,2.2805091266289423,1349.281992053453,-4381.971510960241,76509.0,250.0,150.0,450.0,150.0,0.771336955900414
0.1,2.1,3.1,0.1,350.0,6.0,False,,,,,,400.0,150.0,200.0,300.0,
8.1,0.1,4.1,2.1,400.0,3.0,True,383.0541288775512,2.5358185140685237,2635.501506845554,-3095.75199616814,76414.0,500.0,200.0,400.0,400.0,0.5496671162256802
2.1,2.1,1.1,3.1,250.0,10.0,True,382.685320348431,2.167009984948322,1328.8841067922767,-4402.369396221417,60267.0,250.0,100.0,100.0,250.0,0.7723238761620005
6.1,0.1,8.1,3.1,150.0,4.0,True,383.5568732264084,3.038562862925744,1061.17428756984,-4670.079215443854,87932.0,300.0,300.0,150.0,100.0,0.8232294027533522
5.1,0.1,8.1,3.1,150.0,4.0,True,383.7810132580663,3.26270289458364,1255.712149436964,-4475.54135357673,98644.0,400.0,300.0,300.0,250.0,0.7918872283794701
9.1,1.1,0.1,3.1,150.0,4.0,True,382.291899677162,1.773589313679338,879.1366472901864,-4852.116855723508,63882.0,350.0,500.0,300.0,200.0,0.85087026209562
2.1,4.1,2.1,3.1,300.0,5.0,True,382.7476660387036,2.2293556752209156,1940.5453655606248,-3790.708137453069,68381.0,150.0,100.0,450.0,300.0,0.6676566594149083
6.1,2.1,4.1,4.1,300.0,2.0,True,384.1913330331066,3.673022669623947,2488.475580814804,-3242.7779221988903,107271.0,400.0,300.0,150.0,350.0,0.5835891291247095
1.1,3.1,1.1,1.1,350.0,5.0,True,383.7447392060973,3.2264288426146095,2639.955285977281,-3091.298217036413,99485.0,100.0,300.0,350.0,200.0,0.5554260517560107
1.1,3.1,6.1,1.1,500.0,8.0,True,382.9966045436279,2.4782941801452125,2639.502756750648,-3091.7507462630465,72029.0,450.0,400.0,250.0,100.0,0.547929989064472
0.1,2.1,5.1,0.1,450.0,5.0,False,,,,,,400.0,100.0,100.0,100.0,
6.1,1.1,0.1,2.1,450.0,4.0,True,382.8302204281708,2.3119100646881066,2497.230589379178,-3234.022913634516,68046.0,150.0,450.0,100.0,350.0,0.5715192415263777
7.1,4.1,5.1,4.1,450.0,9.0,True,380.04771621313495,-0.470594150347722,852.4008552794985,-4878.852647734196,37281.0,350.0,300.0,100.0,250.0,0.8527146131703075
9.1,2.1,4.1,2.1,250.0,2.0,True,383.3045425983439,2.786232234861245,1950.006695779549,-3781.246807234144,93970.0,350.0,400.0,500.0,400.0,0.6715276759189059
9.1,0.1,7.1,1.1,500.0,5.0,True,381.9488094751075,1.4304991116248402,2049.986564352439,-3681.266938661255,52172.0,400.0,300.0,400.0,100.0,0.646061014704071
6.1,3.1,8.1,2.1,150.0,9.0,True,381.1893606305166,0.6710502670339338,569.4650480746786,-5161.788454939016,40930.0,400.0,300.0,250.0,500.0,0.9022833676132545
2.1,2.1,4.1,2.1,200.0,3.0,False,,,,,,300.0,450.0,150.0,250.0,
7.1,2.1,8.1,4.1,250.0,2.0,True,384.0713449289137,3.5530345654310054,1984.8245269173487,-3746.4289760963447,105744.0,500.0,450.0,250.0,100.0,0.6687013396162916
5.1,4.1,4.1,3.1,250.0,7.0,True,381.36026828529305,0.8419579218103763,1026.387027729637,-4704.866475284057,46115.0,250.0,250.0,500.0,150.0,0.8232040855430616
7.1,4.1,2.1,2.1,400.0,5.0,False,,,,,,500.0,300.0,450.0,350.0,
3.1,2.1,0.1,2.1,250.0,4.0,True,383.7076976940895,3.1893873306068485,2061.195516047156,-3670.057986966539,96724.0,300.0,450.0,400.0,350.0,0.6532011968582845
9.1,4.1,6.1,3.1,350.0,2.0,False,,,,,,250.0,300.0,250.0,450.0,
3.1,0.1,0.1,4.1,400.0,4.0,False,,,,,,150.0,350.0,450.0,350.0,
2.1,3.1,2.1,3.1,250.0,7.0,True,382.7246491117323,2.206338748249607,1476.702335786293,-4254.5511672274015,63651.0,450.0,450.0,100.0,350.0,0.7471741600219003
9.1,4.1,6.1,2.1,150.0,10.0,True,378.706676522316,-1.8116338411666675,302.9528585280568,-5428.300644485637,34704.0,200.0,300.0,400.0,400.0,0.9482756912451579
3.1,1.1,4.1,4.1,250.0,5.0,True,383.5143326840068,2.996022320524105,1839.8585245785944,-3891.3949784351,87493.0,350.0,400.0,450.0,100.0,0.6889184218016069
4.1,2.1,3.1,2.1,150.0,4.0,True,383.3552031147447,2.8368927512620417,1148.2851495023424,-4582.968353511352,82565.0,300.0,250.0,350.0,150.0,0.8071811567023695
1.1,2.1,5.1,4.1,150.0,10.0,True,383.0933131048628,2.5750027413801035,1012.0498141758216,-4719.2036888378725,77679.0,150.0,100.0,150.0,450.0,0.8298965921978265
9.1,3.1,6.1,0.1,250.0,4.0,True,381.51154829551257,0.9932379320298992,1244.8711747766502,-4486.382328237044,57805.0,300.0,150.0,450.0,400.0,0.7865616130554661
6.1,3.1,9.1,2.1,200.0,10.0,True,381.02162223411386,0.5033118706311939,656.1312440755428,-5075.122258938151,38592.0,450.0,200.0,450.0,150.0,0.887003659301784
0.1,2.1,5.1,4.1,200.0,9.0,True,385.42951232602735,4.9112019625446806,1586.8530602283718,-4144.400442785322,223331.0,500.0,250.0,150.0,150.0,0.7818340500236968
0.1,4.1,1.1,1.1,100.0,8.0,True,385.8975245323476,5.379214168864905,985.6880657177388,-4745.565437295955,197596.0,500.0,500.0,300.0,200.0,0.868818975733984
1.1,3.1,4.1,0.1,100.0,3.0,False,,,,,,450.0,450.0,500.0,500.0,
3.1,2.1,1.1,1.1,100.0,6.0,True,383.0467517053471,2.5284413418644363,743.0344378171867,-4988.219065196508,74420.0,400.0,300.0,500.0,150.0,0.8759868310712975
8.1,1.1,5.1,0.1,450.0,4.0,True,382.20694984343527,1.6886394799525988,2254.273722475453,-3476.9797805382414,60010.0,500.0,450.0,450.0,150.0,0.6119116042999464
3.1,0.1,9.1,4.1,150.0,1.0,True,391.3164872041365,10.79817684065381,2878.2536697949326,-2852.999833218761,580849.0,150.0,400.0,350.0,300.0,0.9193294220873817
8.1,4.1,2.1,4.1,250.0,9.0,True,379.4580540383048,-1.0602563251778747,564.747893335938,-5166.505609677756,36949.0,450.0,500.0,250.0,300.0,0.9028039440879296
3.1,3.1,5.1,1.1,100.0,5.0,True,383.0066028869562,2.4882925234735467,761.3808548164743,-4969.87264819722,75861.0,100.0,500.0,300.0,500.0,0.8730249036437214
5.1,2.1,3.1,3.1,200.0,1.0,True,388.28315920996977,7.764848846487098,2795.586185428154,-2935.6673175855403,327248.0,100.0,400.0,500.0,250.0,0.6724162115151735
4.1,0.1,4.1,1.1,350.0,2.0,True,385.81093745434015,5.292627090857479,3527.375532806356,-2203.877970207338,203703.0,200.0,300.0,300.0,250.0,0.4705663033018712
4.1,1.1,1.1,4.1,200.0,4.0,True,383.6432776640517,3.1249673005690397,1604.425684308444,-4126.82781870525,90144.0,500.0,400.0,300.0,300.0,0.7300118724148175
4.1,2.1,3.1,0.1,350.0,7.0,True,382.4825622288221,1.9642518653394063,1846.7393582961813,-3884.514144717513,58834.0,300.0,200.0,300.0,200.0,0.6822970924334689
2.1,4.1,1.1,4.1,250.0,6.0,True,382.6226645953631,2.10435423188045,1521.980283673911,-4209.273219339783,65100.0,250.0,200.0,250.0,250.0,0.7395466163187944
9.1,0.1,4.1,4.1,400.0,2.0,True,383.7624332708416,3.2441229073589284,2995.9752834968967,-2735.278219516797,97493.0,250.0,150.0,450.0,250.0,0.49462397039786155
5.1,4.1,5.1,0.1,100.0,8.0,True,381.7421442738035,1.2238339103208205,494.904083243222,-5236.349419770472,50291.0,200.0,400.0,350.0,350.0,0.9160979378636058
1.1,3.1,8.1,4.1,300.0,8.0,True,382.90001714760814,2.3817067841254698,1785.2659177899625,-3945.987585223732,65411.0,350.0,250.0,150.0,350.0,0.6940039421161651
4.1,2.1,4.1,3.1,300.0,1.0,False,,,,,,200.0,200.0,400.0,250.0,
4.1,3.1,7.1,0.1,200.0,10.0,True,381.9508413934891,1.4325310300064302,976.9642654778,-4754.289237535894,48969.0,100.0,200.0,250.0,500.0,0.832097675072186
5.1,3.1,4.1,1.1,150.0,3.0,True,383.4465424384677,2.928232074985033,1133.9976231900291,-4597.255879823665,89135.0,350.0,250.0,200.0,150.0,0.8108839608519325
8.1,0.1,2.1,2.1,300.0,10.0,False,,,,,,100.0,250.0,400.0,150.0,
8.1,0.1,5.1,2.1,400.0,7.0,True,381.8129635680476,1.294653204564952,1688.394850624376,-4042.858652389318,45712.0,400.0,150.0,400.0,500.0,0.7080278897050821
8.1,4.1,0.1,2.1,300.0,7.0,False,,,,,,400.0,500.0,500.0,450.0,
7.1,0.1,1.1,1.1,400.0,5.0,True,382.53562172028734,2.0173113568046688,2118.541242614039,-3612.712260399655,59151.0,250.0,350.0,100.0,500.0,0.6352633122555995
0.1,2.1,0.1,3.1,100.0,7.0,False,,,,,,100.0,150.0,150.0,250.0,
4.1,4.1,4.1,1.1,250.0,9.0,True,381.6718356186883,1.1535252552056363,886.5690609060111,-4844.684442107683,45279.0,300.0,500.0,100.0,200.0,0.8474567037360167
9.1,3.1,0.1,2.1,150.0,4.0,False,,,,,,300.0,500.0,150.0,300.0,
4.1,1.1,4.1,3.1,500.0,3.0,True,383.8685208207393,3.350210457256651,3519.1784200425027,-2212.0750829711915,92229.0,350.0,200.0,300.0,300.0,0.40507850236937365
1.1,4.1,6.1,4.1,400.0,7.0,True,382.63405815859136,2.115747795108689,2185.7551208452787,-3545.4983821684154,61835.0,150.0,200.0,500.0,100.0,0.6240904890535206
1.1,4.1,8.1,3.1,450.0,10.0,True,382.2589749908978,1.7406646274151285,2128.279034737061,-3602.974468276633,52832.0,150.0,200.0,150.0,500.0,0.6325835550298143
8.1,1.1,3.1,2.1,400.0,2.0,True,383.73131233620586,3.213001972723191,2898.183077828202,-2833.070425185492,96855.0,200.0,350.0,250.0,250.0,0.5108915862497451
4.1,1.1,7.1,0.1,200.0,8.0,True,382.62855292257234,2.11024255908967,1201.972056845916,-4529.281446167778,60250.0,200.0,100.0,300.0,400.0,0.7943475985438728
0.1,0.1,5.1,4.1,450.0,7.0,True,392.1655568711814,11.647246507698753,4193.374601197254,-1537.8789018164398,582207.0,250.0,100.0,200.0,300.0,0.8199337305637536
0.1,2.1,5.1,1.1,400.0,2.0,True,389.828291782139,9.30998141865632,4908.618835755508,-822.6346672581867,456153.0,300.0,350.0,250.0,250.0,0.6237921619731951
9.1,2.1,5.1,4.1,200.0,8.0,True,380.3952783060226,-0.12303205746007961,635.1842474211735,-5096.069255592521,39457.0,250.0,500.0,400.0,400.0,0.8907185195019258
8.1,4.1,3.1,1.1,150.0,4.0,True,381.4322979879272,0.9139876244445304,785.4681989776,-4945.785304036094,57964.0,250.0,300.0,500.0,350.0,0.8663886472391402
1.1,2.1,5.1,3.1,500.0,9.0,True,383.0237268346724,2.505416471189733,2862.106024834065,-2869.1474781796287,71320.0,300.0,200.0,400.0,450.0,0.5095605687886011
3.1,0.1,5.1,3.1,350.0,7.0,True,383.41522691237446,2.896916548891795,2200.0819508767163,-3531.171552136978,109900.0,250.0,150.0,100.0,300.0,0.6332651547201491
0.1,1.1,5.1,3.1,100.0,3.0,True,389.88011591123256,9.361805547749896,1583.760664581634,-4147.49283843206,569881.0,100.0,400.0,200.0,100.0,1.0481104973187017
1.1,1.1,9.1,3.1,100.0,10.0,True,383.55297105914906,3.034660695666389,782.6969487700335,-4948.556554243661,170252.0,150.0,500.0,300.0,500.0,0.8926551474138587
2.1,4.1,4.1,2.1,300.0,10.0,True,381.98143756556135,1.463127202078681,1401.8013965474092,-4329.452106466285,48895.0,150.0,250.0,150.0,500.0,0.7582135855031105
6.1,3.1,8.1,3.1,500.0,4.0,True,382.1979925208721,1.6796821573894363,1971.2541145914583,-3759.999388422236,59748.0,350.0,500.0,100.0,150.0,0.6608597439740056
2.1,4.1,7.1,0.1,350.0,1.0,False,,,,,,150.0,500.0,300.0,400.0,
6.1,2.1,9.1,4.1,400.0,3.0,True,382.9128246037369,2.3945142402542388,2524.395364753349,-3206.858138260345,74160.0,200.0,500.0,300.0,300.0,0.5681968371519047
1.1,0.1,0.1,3.1,200.0,6.0,False,,,,,,450.0,100.0,450.0,500.0,
4.1,1.1,6.1,4.1,300.0,10.0,True,382.3004062747693,1.7820959112866035,1346.0470497432834,-4385.206453270411,48460.0,150.0,300.0,250.0,200.0,0.7678621034326396
3.1,1.1,8.1,3.1,100.0,8.0,True,382.96271430634687,2.4444039428641986,625.0295357875802,-5106.223967226114,69734.0,300.0,100.0,200.0,100.0,0.8957791287630371
8.1,1.1,5.1,4.1,250.0,9.0,True,381.3765230105589,0.8582126470762432,806.5736831569084,-4924.679819856786,39721.0,350.0,400.0,350.0,100.0,0.8608922545656623
9.1,2.1,4.1,0.1,300.0,4.0,True,381.8236236105951,1.3053132471124513,1444.8335412538145,-4286.41996175988,58686.0,300.0,250.0,300.0,200.0,0.7519706914209638
8.1,2.1,1.1,2.1,400.0,8.0,True,380.7126635056992,0.19435314221652789,1277.6831233801497,-4453.570379633545,40118.0,450.0,450.0,500.0,400.0,0.7788965579244957
5.1,2.1,0.1,1.1,500.0,2.0,True,384.2302938781482,3.711983514665519,3744.326654664416,-1986.9268483492788,108422.0,350.0,450.0,300.0,200.0,0.3755924484502534
8.1,3.1,0.1,1.1,100.0,6.0,True,381.440046045566,0.9217356820833515,429.90420009077934,-5301.349302922915,49999.0,250.0,450.0,100.0,350.0,0.927378952716355
1.1,0.1,4.1,2.1,250.0,6.0,True,385.3169992520527,4.798688888570041,2427.716135453345,-3303.5373675603487,412252.0,300.0,350.0,250.0,400.0,0.7955566877536354
9.1,3.1,9.1,3.1,500.0,3.0,True,381.6456064875428,1.1272961240601376,2110.358514103282,-3620.894988910413,61736.0,150.0,450.0,150.0,250.0,0.6370986482419214
0.1,1.1,4.1,2.1,100.0,6.0,True,387.93012802860807,7.4118176651253975,1227.3885718763777,-4503.8649311373165,459603.0,400.0,350.0,400.0,450.0,0.9957060798439354
6.1,2.1,0.1,0.1,350.0,2.0,True,384.3451809159283,3.826870552445655,2737.0944566121325,-2994.1590464015617,114524.0,100.0,450.0,150.0,200.0,0.5442625292155877
3.1,4.1,1.1,1.1,200.0,9.0,True,381.94577532454633,1.427464961063663,942.7612511960324,-4788.492251817662,50408.0,150.0,400.0,300.0,150.0,0.8381980376081859
5.1,1.1,9.1,0.1,300.0,8.0,True,382.3227866412588,1.804476277776132,1457.0871510441211,-4274.166351969573,52357.0,150.0,450.0,100.0,400.0,0.7490223410311485
3.1,2.1,2.1,4.1,500.0,4.0,False,,,,,,250.0,150.0,400.0,100.0,
2.1,1.1,8.1,0.1,250.0,6.0,True,383.80711676064885,3.2888063971661836,2010.77309360946,-3720.480409404234,138972.0,300.0,200.0,350.0,250.0,0.6750023429755283
2.1,0.1,6.1,2.1,200.0,8.0,True,383.8217064403502,3.303396076867557,1462.4469996592816,-4268.806503354413,219240.0,200.0,300.0,150.0,150.0,0.7998975746706642
5.1,4.1,7.1,1.1,300.0,8.0,True,381.2136061461271,0.6952957826444504,1142.234447752111,-4589.019055261583,44007.0,150.0,450.0,300.0,400.0,0.802838305062168
6.1,2.1,6.1,2.1,500.0,6.0,True,381.7591391357244,1.2408287722417413,2087.582468823617,-3643.671034190077,48317.0,200.0,250.0,400.0,350.0,0.6390011609252298
9.1,0.1,6.1,3.1,100.0,10.0,True,381.4025101350064,0.884199771523754,362.6206588838686,-5368.632844129826,38601.0,100.0,200.0,250.0,450.0,0.938137390000883
2.1,3.1,7.1,4.1,250.0,7.0,True,382.6083621326672,2.0900517691845266,1522.685244861219,-4208.568258152475,59982.0,500.0,450.0,300.0,500.0,0.7386583675238888
2.1,0.1,1.1,4.1,200.0,2.0,True,387.62789147955255,7.109581116069876,2843.4883486293984,-2887.765154384296,435676.0,400.0,500.0,500.0,200.0,0.7680182387637694
9.1,0.1,2.1,3.1,300.0,3.0,True,383.03175570375777,2.513445340275098,1890.9836303881311,-3840.269872625563,77748.0,200.0,350.0,200.0,200.0,0.678018455454447
1.1,3.1,3.1,3.1,300.0,2.0,True,385.9924862719111,5.474175908428435,3136.7724160649814,-2594.481086948713,197248.0,450.0,500.0,350.0,100.0,0.5233827521689373
0.1,1.1,8.1,0.1,400.0,7.0,True,389.8554302430762,9.337119879593558,4115.918091243919,-1615.3354117697754,556992.0,300.0,200.0,200.0,450.0,0.792843716310805
0.1,4.1,2.1,2.1,200.0,1.0,True,392.8285340250657,12.310223661583052,3645.022211608899,-2086.2312914047952,574920.0,200.0,350.0,500.0,400.0,0.8473444576942588
7.1,2.1,9.1,3.1,200.0,6.0,True,381.7352270783516,1.216916714868944,924.1746872893564,-4807.078815724338,49375.0,150.0,100.0,200.0,400.0,0.8413200840218483
2.1,4.1,6.1,4.1,300.0,3.0,True,383.66783443223056,3.149524068747894,2359.780892741808,-3371.472610271886,90884.0,500.0,400.0,450.0,200.0,0.6006034224565449
7.1,4.1,4.1,2.1,150.0,9.0,False,,,,,,400.0,400.0,450.0,300.0,
9.1,1.1,5.1,0.1,250.0,9.0,True,380.9278302288696,0.4095198653869261,823.8645945622993,-4907.388908451395,39117.0,150.0,400.0,500.0,350.0,0.857829653182942
3.1,3.1,3.1,2.1,150.0,8.0,True,382.3068984364993,1.7885880730166264,808.1576965208442,-4923.09580649285,54342.0,500.0,250.0,200.0,250.0,0.8620379110646653
0.1,3.1,5.1,4.1,450.0,2.0,True,387.6532062478629,7.134895884380228,4681.745231649344,-1049.5082713643503,283528.0,500.0,300.0,450.0,150.0,0.41955399424779194
7.1,3.1,9.1,3.1,250.0,10.0,True,380.63579753386057,0.11748717037789902,615.0380845875625,-5116.215418426132,36751.0,200.0,500.0,100.0,300.0,0.8940236706092849
2.1,3.1,4.1,3.1,100.0,4.0,True,383.79555306992944,3.2772427064467706,872.9684316271378,-4858.285071386556,96598.0,200.0,150.0,200.0,300.0,0.8574027933954369
3.1,2.1,4.1,1.1,250.0,5.0,True,383.202240491116,2.683930127633346,1726.3713194271695,-4004.8821835865247,76430.0,150.0,200.0,100.0,400.0,0.706166691786303
1.1,2.1,2.1,4.1,450.0,9.0,True,383.0978449793657,2.5795346158830057,2582.2444205402862,-3149.009082473408,75304.0,350.0,400.0,500.0,100.0,0.5585361979270406
6.1,2.1,7.1,1.1,350.0,5.0,True,382.1362190473087,1.6179086838260446,1785.5122347593133,-3945.741268254381,55771.0,400.0,450.0,200.0,450.0,0.6924562168015783
0.1,3.1,9.1,3.1,400.0,5.0,True,385.4246650814188,4.9063547179361535,3365.2087588050927,-2366.044744208601,160337.0,150.0,450.0,250.0,500.0,0.4648148872489966
4.1,0.1,2.1,0.1,400.0,4.0,True,383.894489913241,3.3761795497583194,2884.1717584764992,-2847.081744537195,105463.0,450.0,250.0,150.0,350.0,0.5162557007675415
5.1,3.1,9.1,4.1,250.0,1.0,True,387.3757506800756,6.8574403165929425,3161.422742704817,-2569.830760308877,252230.0,400.0,150.0,450.0,450.0,0.5602403182224793
4.1,0.1,3.1,0.1,100.0,2.0,True,386.57512206664,6.0568117031573365,1342.238218089653,-4389.015284924041,297845.0,150.0,250.0,350.0,200.0,0.862303415108885
6.1,1.1,8.1,3.1,350.0,2.0,True,384.4647843494029,3.9464739859202496,2952.971938282193,-2778.281564731501,113158.0,100.0,150.0,200.0,350.0,0.5076817813443383
5.1,3.1,0.1,0.1,400.0,9.0,True,381.7273822517045,1.2090718882218425,1557.926182809897,-4173.327320203797,45763.0,150.0,100.0,400.0,200.0,0.7307152546879087
6.1,1.1,7.1,1.1,500.0,7.0,True,381.9691076376991,1.450797274216427,2107.318375297473,-3623.935127716221,47064.0,350.0,450.0,450.0,300.0,0.6354119990293987
4.1,0.1,5.1,0.1,250.0,2.0,False,,,,,,500.0,350.0,100.0,450.0,
2.1,0.1,4.1,3.1,450.0,6.0,True,384.11281629528247,3.5945059317998016,3272.077535257791,-2459.175967755903,221587.0,300.0,300.0,350.0,350.0,0.5205953910720944
7.1,0.1,5.1,0.1,350.0,8.0,True,382.0250010386841,1.506690675201412,1480.8906373374048,-4250.362865676289,46176.0,250.0,450.0,450.0,150.0,0.7441594525551848
5.1,2.1,0.1,2.1,500.0,9.0,True,381.7973008408963,1.278990477413629,1927.435263990541,-3803.818239023153,44460.0,300.0,100.0,500.0,200.0,0.666333800771087
3.1,1.1,6.1,3.1,450.0,3.0,True,384.3771529568284,3.8588425933457415,3416.072677660326,-2315.180825353368,116183.0,300.0,150.0,100.0,350.0,0.4326107097766987
8.1,2.1,6.1,4.1,250.0,7.0,True,381.05680014996153,0.5384897864788627,950.114301701964,-4781.13920131173,43109.0,100.0,100.0,400.0,500.0,0.8361906092591109
8.1,4.1,4.1,2.1,150.0,6.0,True,380.8351447467708,0.3168343832881533,477.20549728482,-5254.048005728874,46293.0,350.0,100.0,150.0,150.0,0.9188010603470572
1.1,4.1,8.1,1.1,400.0,2.0,True,385.31562140611567,4.797311042632998,3753.020155858481,-1978.2333471552129,151681.0,100.0,150.0,300.0,300.0,0.3999740917258748
8.1,0.1,7.1,1.1,250.0,9.0,True,381.6679783233078,1.1496679598251376,990.9982931033592,-4740.255209910335,41438.0,300.0,400.0,450.0,350.0,0.8289276602425312
1.1,3.1,3.1,0.1,450.0,8.0,True,383.2846096945145,2.766299331031803,3135.5799265078385,-2595.673576505856,112379.0,350.0,400.0,500.0,400.0,0.476969560059711
5.1,4.1,5.1,2.1,450.0,7.0,False,,,,,,200.0,250.0,350.0,150.0,
0.1,1.1,9.1,0.1,350.0,4.0,True,391.28615335509227,10.767842991609598,4615.987835424865,-1115.2656675888293,606545.0,250.0,450.0,500.0,350.0,0.8301666210593376
2.1,0.1,4.1,2.1,250.0,4.0,True,385.13317865771376,4.614868294231087,2491.0123457471927,-3240.241157266501,285676.0,500.0,500.0,100.0,500.0,0.6812383825500062
0.1,3.1,7.1,4.1,100.0,3.0,True,387.45440131262353,6.936090949140862,1304.5806738541723,-4426.672829159522,307857.0,100.0,500.0,300.0,300.0,0.8743429227945597
5.1,4.1,1.1,3.1,350.0,3.0,False,,,,,,250.0,200.0,500.0,450.0,
0.1,0.1,6.1,2.1,250.0,5.0,True,393.8635920087997,13.345281645317016,3235.0817002810363,-2496.171802732658,623888.0,100.0,100.0,350.0,150.0,0.9376371532617633
1.1,4.1,2.1,1.1,100.0,6.0,True,383.3479803509389,2.8296699874562137,838.0479109629741,-4893.20559205072,89318.0,450.0,500.0,450.0,450.0,0.8620292788527509
3.1,0.1,7.1,0.1,100.0,2.0,True,387.21595575023423,6.69764538675156,1440.413331094911,-4290.840171918783,379400.0,300.0,150.0,300.0,100.0,0.9029632006009218
0.1,1.1,2.1,1.1,400.0,1.0,True,395.2025500833189,14.684239719836228,6455.818417595903,724.564914582209,645275.0,300.0,100.0,300.0,450.0,0.8681636177719
3.1,3.1,5.1,1.1,400.0,3.0,True,383.54191972165177,3.0236093581690966,3018.2915802571224,-2712.961922756572,87743.0,500.0,500.0,450.0,500.0,0.48759448845050446
7.1,2.1,3.1,4.1,500.0,7.0,True,381.2825280256817,0.7642176621990302,1721.592512760399,-4009.660990253296,43063.0,450.0,400.0,500.0,200.0,0.7019556368600892
2.1,0.1,5.1,1.1,400.0,2.0,True,387.2423857095003,6.724075346017628,4220.863792787306,-1510.3897102263882,386296.0,500.0,500.0,200.0,100.0,0.5775982995037812
6.1,4.1,4.1,4.1,450.0,8.0,True,380.4428891048191,-0.07542125866359584,1290.933879902528,-4440.319623111166,39972.0,100.0,250.0,200.0,450.0,0.7765765317842155
9.1,0.1,5.1,2.1,250.0,8.0,True,381.5458329491597,1.0275225856770476,937.1194662619672,-4794.134036751727,42348.0,300.0,300.0,300.0,300.0,0.8383872288267382
9.1,2.1,6.1,4.1,200.0,7.0,True,380.6911204311688,0.17281006768615725,696.002900869149,-5035.250602144545,42249.0,150.0,100.0,500.0,250.0,0.8803545930427684
9.1,2.1,4.1,4.1,450.0,2.0,True,383.0507989165196,2.5324885530369556,2664.5515643606777,-3066.7019386530164,86823.0,500.0,200.0,200.0,150.0,0.5474377963036434
1.1,0.1,4.1,2.1,350.0,1.0,True,393.240524429442,12.72221406595935,5425.5621260908665,-305.69137692282766,692034.0,450.0,500.0,100.0,100.0,0.9223694512611686
9.1,3.1,6.1,0.1,250.0,8.0,True,380.1935567220744,-0.3247536414082788,727.8402658695559,-5003.413237144138,40725.0,250.0,350.0,300.0,350.0,0.8746834394832256
6.1,2.1,2.1,1.1,250.0,4.0,True,382.6207010129781,2.102390649495419,1552.5150425268805,-4178.738460486814,67229.0,300.0,100.0,100.0,500.0,0.7345949959036565
4.1,0.1,6.1,0.1,500.0,5.0,True,383.5018943159751,2.983583952492438,2821.649338537245,-2909.604164476449,88421.0,450.0,150.0,150.0,150.0,0.5211696104546948
9.1,4.1,5.1,1.1,350.0,9.0,True,378.74453347474383,-1.773776888738837,719.1671570720209,-5012.086345941673,36292.0,500.0,150.0,500.0,450.0,0.8758612684118919
0.1,2.1,7.1,3.1,400.0,6.0,True,385.89225033412015,5.37393997063748,3359.6588013824658,-2371.5947016312284,242473.0,300.0,150.0,150.0,500.0,0.5247735446088599
9.1,0.1,0.1,3.1,100.0,4.0,True,382.677355584511,2.15904522102835,661.3330170958798,-5069.920485917814,69569.0,400.0,150.0,450.0,100.0,0.889451318080598
4.1,4.1,0.1,3.1,350.0,1.0,True,387.103070021268,6.584759657785355,4009.766074860469,-1721.4874281532257,247004.0,200.0,400.0,400.0,250.0,0.44542028950059165
6.1,1.1,0.1,1.1,150.0,1.0,True,388.97400987023394,8.455699506751273,2200.816587894682,-3530.436915119012,390891.0,300.0,500.0,100.0,250.0,0.8062986428836578
7.1,3.1,2.1,4.1,300.0,1.0,True,386.4285158478456,5.910205484362905,3266.804167274749,-2464.4493357389447,197499.0,400.0,200.0,250.0,350.0,0.504095532371801
0.1,2.1,5.1,1.1,300.0,9.0,True,386.2640147518744,5.745704388391744,2598.4544752074144,-3132.79902780628,278197.0,350.0,350.0,300.0,500.0,0.6601998853196457
8.1,0.1,8.1,4.1,250.0,9.0,True,381.7125176428456,1.1942072793629563,944.948028068582,-4786.305474945112,41667.0,250.0,300.0,300.0,250.0,0.8369654774722362
3.1,4.1,9.1,2.1,100.0,5.0,True,382.6769606054433,2.158650241960629,664.2205059674307,-5067.032997046264,68618.0,400.0,350.0,300.0,150.0,0.8888195338968706
2.1,2.1,9.1,4.1,100.0,3.0,True,384.91246849856265,4.3941581350799765,1079.4014344216705,-4651.852068592024,156088.0,350.0,300.0,150.0,450.0,0.837860881659943
0.1,0.1,9.1,4.1,150.0,4.0,True,394.231368875377,13.713058511894303,2471.5345419678124,-3259.7189610458818,671873.0,350.0,300.0,100.0,350.0,1.0597030406154595
6.1,4.1,1.1,3.1,350.0,5.0,True,381.6515479236199,1.1332375601372178,1333.7997182755498,-4397.453784738144,53048.0,100.0,250.0,150.0,150.0,0.7705175517717383
7.1,2.1,9.1,1.1,200.0,4.0,True,382.4260124328018,1.907702069319157,1159.0839951909293,-4572.169507822765,65172.0,150.0,100.0,300.0,150.0,0.8024697058551873
8.1,2.1,8.1,1.1,350.0,7.0,True,381.0892563618601,0.5709459983774536,1215.4601322505914,-4515.793370763103,43210.0,500.0,150.0,150.0,500.0,0.7900178415451898
6.1,0.1,1.1,4.1,250.0,10.0,True,382.0885077273016,1.5701973638189202,1134.3646702253027,-4596.888832788392,44852.0,200.0,300.0,300.0,500.0,0.8042988391015184
